site;code insee;période;heure;zone;comptage - entrées
Rennes les champs libres;35238;23/03/2013;15:00;1er étage vie du citoyen, 1er etage vie du citoyen;20
Rennes les champs libres;35238;23/03/2013;15:00;RdC champs libres, rdc 2;6
Rennes les champs libres;35238;23/03/2013;15:00;RdC champs libres, rdc 3;426
Rennes les champs libres;35238;23/03/2013;15:00;RdC champs libres, rdc 4;112
Rennes les champs libres;35238;23/03/2013;15:00;RdC champs libres, rdc retour;54
Rennes les champs libres;35238;23/03/2013;15:00;RdC vie du citoyen, rdc vie du citoyen;124
Rennes les champs libres;35238;23/03/2013;16:00;1er étage vie du citoyen, 1er etage vie du citoyen;32
Rennes les champs libres;35238;23/03/2013;16:00;RdC champs libres, rdc 2;5
Rennes les champs libres;35238;23/03/2013;16:00;RdC champs libres, rdc 3;383
Rennes les champs libres;35238;23/03/2013;16:00;RdC champs libres, rdc 4;114
Rennes les champs libres;35238;23/03/2013;16:00;RdC champs libres, rdc retour;26
Rennes les champs libres;35238;23/03/2013;16:00;RdC vie du citoyen, rdc vie du citoyen;124
Rennes les champs libres;35238;23/03/2013;17:00;1er étage vie du citoyen, 1er etage vie du citoyen;29
Rennes les champs libres;35238;23/03/2013;17:00;RdC champs libres, rdc 2;8
Rennes les champs libres;35238;23/03/2013;17:00;RdC champs libres, rdc 3;310
Rennes les champs libres;35238;23/03/2013;17:00;RdC champs libres, rdc 4;76
Rennes les champs libres;35238;23/03/2013;17:00;RdC champs libres, rdc retour;32
Rennes les champs libres;35238;23/03/2013;17:00;RdC vie du citoyen, rdc vie du citoyen;92
Rennes les champs libres;35238;23/03/2013;18:00;1er étage vie du citoyen, 1er etage vie du citoyen;7
Rennes les champs libres;35238;23/03/2013;18:00;RdC champs libres, rdc 2;10
Rennes les champs libres;35238;23/03/2013;18:00;RdC champs libres, rdc 3;186
Rennes les champs libres;35238;23/03/2013;18:00;RdC champs libres, rdc 4;54
Rennes les champs libres;35238;23/03/2013;18:00;RdC champs libres, rdc retour;12
Rennes les champs libres;35238;23/03/2013;18:00;RdC vie du citoyen, rdc vie du citoyen;52
Rennes les champs libres;35238;24/03/2013;14:00;1er étage vie du citoyen, 1er etage vie du citoyen;59
Rennes les champs libres;35238;24/03/2013;14:00;RdC champs libres, rdc 2;9
Rennes les champs libres;35238;24/03/2013;14:00;RdC champs libres, rdc 3;476
Rennes les champs libres;35238;24/03/2013;14:00;RdC champs libres, rdc 4;91
Rennes les champs libres;35238;24/03/2013;14:00;RdC champs libres, rdc retour;27
Rennes les champs libres;35238;24/03/2013;14:00;RdC vie du citoyen, rdc vie du citoyen;185
Rennes les champs libres;35238;24/03/2013;15:00;1er étage vie du citoyen, 1er etage vie du citoyen;19
Rennes les champs libres;35238;24/03/2013;15:00;RdC champs libres, rdc 2;10
Rennes les champs libres;35238;24/03/2013;15:00;RdC champs libres, rdc 3;312
Rennes les champs libres;35238;24/03/2013;15:00;RdC champs libres, rdc 4;120
Rennes les champs libres;35238;24/03/2013;15:00;RdC champs libres, rdc retour;31
Rennes les champs libres;35238;24/03/2013;15:00;RdC vie du citoyen, rdc vie du citoyen;158
Rennes les champs libres;35238;24/03/2013;16:00;1er étage vie du citoyen, 1er etage vie du citoyen;34
Rennes les champs libres;35238;24/03/2013;16:00;RdC champs libres, rdc 2;8
Rennes les champs libres;35238;24/03/2013;16:00;RdC champs libres, rdc 3;370
Rennes les champs libres;35238;24/03/2013;16:00;RdC champs libres, rdc 4;146
Rennes les champs libres;35238;24/03/2013;16:00;RdC champs libres, rdc retour;51
Rennes les champs libres;35238;24/03/2013;16:00;RdC vie du citoyen, rdc vie du citoyen;125
Rennes les champs libres;35238;24/03/2013;17:00;1er étage vie du citoyen, 1er etage vie du citoyen;41
Rennes les champs libres;35238;24/03/2013;17:00;RdC champs libres, rdc 2;8
Rennes les champs libres;35238;24/03/2013;17:00;RdC champs libres, rdc 3;304
Rennes les champs libres;35238;24/03/2013;17:00;RdC champs libres, rdc 4;111
Rennes les champs libres;35238;24/03/2013;17:00;RdC champs libres, rdc retour;40
Rennes les champs libres;35238;24/03/2013;17:00;RdC vie du citoyen, rdc vie du citoyen;140
Rennes les champs libres;35238;24/03/2013;18:00;1er étage vie du citoyen, 1er etage vie du citoyen;8
Rennes les champs libres;35238;24/03/2013;18:00;RdC champs libres, rdc 2;13
Rennes les champs libres;35238;24/03/2013;18:00;RdC champs libres, rdc 3;145
Rennes les champs libres;35238;24/03/2013;18:00;RdC champs libres, rdc 4;47
Rennes les champs libres;35238;24/03/2013;18:00;RdC champs libres, rdc retour;14
Rennes les champs libres;35238;24/03/2013;18:00;RdC vie du citoyen, rdc vie du citoyen;78
Rennes les champs libres;35238;26/03/2013;12:00;1er étage vie du citoyen, 1er etage vie du citoyen;6
Rennes les champs libres;35238;26/03/2013;12:00;RdC champs libres, rdc 2;5
Rennes les champs libres;35238;26/03/2013;12:00;RdC champs libres, rdc 3;163
Rennes les champs libres;35238;26/03/2013;12:00;RdC champs libres, rdc 4;58
Rennes les champs libres;35238;26/03/2013;12:00;RdC champs libres, rdc retour;22
Rennes les champs libres;35238;26/03/2013;12:00;RdC vie du citoyen, rdc vie du citoyen;82
Rennes les champs libres;35238;26/03/2013;13:00;1er étage vie du citoyen, 1er etage vie du citoyen;21
Rennes les champs libres;35238;26/03/2013;13:00;RdC champs libres, rdc 2;1
Rennes les champs libres;35238;26/03/2013;13:00;RdC champs libres, rdc 3;185
Rennes les champs libres;35238;26/03/2013;13:00;RdC champs libres, rdc 4;61
Rennes les champs libres;35238;26/03/2013;13:00;RdC champs libres, rdc retour;11
Rennes les champs libres;35238;26/03/2013;13:00;RdC vie du citoyen, rdc vie du citoyen;78
Rennes les champs libres;35238;26/03/2013;14:00;1er étage vie du citoyen, 1er etage vie du citoyen;31
Rennes les champs libres;35238;26/03/2013;14:00;RdC champs libres, rdc 2;1
Rennes les champs libres;35238;26/03/2013;14:00;RdC champs libres, rdc 3;221
Rennes les champs libres;35238;26/03/2013;14:00;RdC champs libres, rdc 4;74
Rennes les champs libres;35238;26/03/2013;14:00;RdC champs libres, rdc retour;17
Rennes les champs libres;35238;26/03/2013;14:00;RdC vie du citoyen, rdc vie du citoyen;66
Rennes les champs libres;35238;26/03/2013;15:00;1er étage vie du citoyen, 1er etage vie du citoyen;12
Rennes les champs libres;35238;26/03/2013;15:00;RdC champs libres, rdc 2;5
Rennes les champs libres;35238;26/03/2013;15:00;RdC champs libres, rdc 3;277
Rennes les champs libres;35238;26/03/2013;15:00;RdC champs libres, rdc 4;60
Rennes les champs libres;35238;26/03/2013;15:00;RdC champs libres, rdc retour;19
Rennes les champs libres;35238;26/03/2013;15:00;RdC vie du citoyen, rdc vie du citoyen;100
Rennes les champs libres;35238;26/03/2013;16:00;1er étage vie du citoyen, 1er etage vie du citoyen;21
Rennes les champs libres;35238;26/03/2013;16:00;RdC champs libres, rdc 2;13
Rennes les champs libres;35238;26/03/2013;16:00;RdC champs libres, rdc 3;234
Rennes les champs libres;35238;26/03/2013;16:00;RdC champs libres, rdc 4;67
Rennes les champs libres;35238;26/03/2013;16:00;RdC champs libres, rdc retour;14
Rennes les champs libres;35238;26/03/2013;16:00;RdC vie du citoyen, rdc vie du citoyen;124
Rennes les champs libres;35238;26/03/2013;17:00;1er étage vie du citoyen, 1er etage vie du citoyen;30
Rennes les champs libres;35238;26/03/2013;17:00;RdC champs libres, rdc 2;4
Rennes les champs libres;35238;26/03/2013;17:00;RdC champs libres, rdc 3;310
Rennes les champs libres;35238;26/03/2013;17:00;RdC champs libres, rdc 4;86
Rennes les champs libres;35238;26/03/2013;17:00;RdC champs libres, rdc retour;13
Rennes les champs libres;35238;26/03/2013;17:00;RdC vie du citoyen, rdc vie du citoyen;101
Rennes les champs libres;35238;26/03/2013;18:00;1er étage vie du citoyen, 1er etage vie du citoyen;17
Rennes les champs libres;35238;26/03/2013;18:00;RdC champs libres, rdc 2;1
Rennes les champs libres;35238;26/03/2013;18:00;RdC champs libres, rdc 3;252
Rennes les champs libres;35238;26/03/2013;18:00;RdC champs libres, rdc 4;49
Rennes les champs libres;35238;26/03/2013;18:00;RdC champs libres, rdc retour;21
Rennes les champs libres;35238;26/03/2013;18:00;RdC vie du citoyen, rdc vie du citoyen;55
Rennes les champs libres;35238;26/03/2013;19:00;1er étage vie du citoyen, 1er etage vie du citoyen;17
Rennes les champs libres;35238;26/03/2013;19:00;RdC champs libres, rdc 2;3
Rennes les champs libres;35238;26/03/2013;19:00;RdC champs libres, rdc 3;153
Rennes les champs libres;35238;26/03/2013;19:00;RdC champs libres, rdc 4;26
Rennes les champs libres;35238;26/03/2013;19:00;RdC champs libres, rdc retour;7
Rennes les champs libres;35238;26/03/2013;19:00;RdC vie du citoyen, rdc vie du citoyen;41
Rennes les champs libres;35238;26/03/2013;20:00;1er étage vie du citoyen, 1er etage vie du citoyen;5
Rennes les champs libres;35238;26/03/2013;20:00;RdC champs libres, rdc 2;2
Rennes les champs libres;35238;26/03/2013;20:00;RdC champs libres, rdc 3;40
Rennes les champs libres;35238;26/03/2013;20:00;RdC champs libres, rdc 4;15
Rennes les champs libres;35238;26/03/2013;20:00;RdC champs libres, rdc retour;6
Rennes les champs libres;35238;26/03/2013;20:00;RdC vie du citoyen, rdc vie du citoyen;14
Rennes les champs libres;35238;27/03/2013;12:00;1er étage vie du citoyen, 1er etage vie du citoyen;7
Rennes les champs libres;35238;27/03/2013;12:00;RdC champs libres, rdc 2;3
Rennes les champs libres;35238;27/03/2013;12:00;RdC champs libres, rdc 3;173
Rennes les champs libres;35238;27/03/2013;12:00;RdC champs libres, rdc 4;38
Rennes les champs libres;35238;27/03/2013;12:00;RdC champs libres, rdc retour;8
Rennes les champs libres;35238;27/03/2013;12:00;RdC vie du citoyen, rdc vie du citoyen;81
Rennes les champs libres;35238;27/03/2013;13:00;1er étage vie du citoyen, 1er etage vie du citoyen;9
Rennes les champs libres;35238;27/03/2013;13:00;RdC champs libres, rdc 2;5
Rennes les champs libres;35238;27/03/2013;13:00;RdC champs libres, rdc 3;160
Rennes les champs libres;35238;27/03/2013;13:00;RdC champs libres, rdc 4;68
Rennes les champs libres;35238;27/03/2013;13:00;RdC champs libres, rdc retour;17
Rennes les champs libres;35238;27/03/2013;13:00;RdC vie du citoyen, rdc vie du citoyen;91
Rennes les champs libres;35238;27/03/2013;14:00;1er étage vie du citoyen, 1er etage vie du citoyen;15
Rennes les champs libres;35238;27/03/2013;14:00;RdC champs libres, rdc 2;5
Rennes les champs libres;35238;27/03/2013;14:00;RdC champs libres, rdc 3;278
Rennes les champs libres;35238;27/03/2013;14:00;RdC champs libres, rdc 4;68
Rennes les champs libres;35238;27/03/2013;14:00;RdC champs libres, rdc retour;12
Rennes les champs libres;35238;27/03/2013;14:00;RdC vie du citoyen, rdc vie du citoyen;83
Rennes les champs libres;35238;27/03/2013;15:00;1er étage vie du citoyen, 1er etage vie du citoyen;24
Rennes les champs libres;35238;27/03/2013;15:00;RdC champs libres, rdc 2;6
Rennes les champs libres;35238;27/03/2013;15:00;RdC champs libres, rdc 3;277
Rennes les champs libres;35238;27/03/2013;15:00;RdC champs libres, rdc 4;86
Rennes les champs libres;35238;27/03/2013;15:00;RdC champs libres, rdc retour;32
Rennes les champs libres;35238;27/03/2013;15:00;RdC vie du citoyen, rdc vie du citoyen;113
Rennes les champs libres;35238;27/03/2013;16:00;1er étage vie du citoyen, 1er etage vie du citoyen;17
Rennes les champs libres;35238;27/03/2013;16:00;RdC champs libres, rdc 2;8
Rennes les champs libres;35238;27/03/2013;16:00;RdC champs libres, rdc 3;279
Rennes les champs libres;35238;27/03/2013;16:00;RdC champs libres, rdc 4;92
Rennes les champs libres;35238;27/03/2013;16:00;RdC champs libres, rdc retour;23
Rennes les champs libres;35238;27/03/2013;16:00;RdC vie du citoyen, rdc vie du citoyen;148
Rennes les champs libres;35238;27/03/2013;17:00;1er étage vie du citoyen, 1er etage vie du citoyen;11
Rennes les champs libres;35238;27/03/2013;17:00;RdC champs libres, rdc 2;10
Rennes les champs libres;35238;27/03/2013;17:00;RdC champs libres, rdc 3;213
Rennes les champs libres;35238;27/03/2013;17:00;RdC champs libres, rdc 4;50
Rennes les champs libres;35238;27/03/2013;17:00;RdC champs libres, rdc retour;20
Rennes les champs libres;35238;27/03/2013;17:00;RdC vie du citoyen, rdc vie du citoyen;104
Rennes les champs libres;35238;27/03/2013;18:00;1er étage vie du citoyen, 1er etage vie du citoyen;8
Rennes les champs libres;35238;27/03/2013;18:00;RdC champs libres, rdc 2;8
Rennes les champs libres;35238;27/03/2013;18:00;RdC champs libres, rdc 3;147
Rennes les champs libres;35238;27/03/2013;18:00;RdC champs libres, rdc 4;65
Rennes les champs libres;35238;27/03/2013;18:00;RdC champs libres, rdc retour;11
Rennes les champs libres;35238;27/03/2013;18:00;RdC vie du citoyen, rdc vie du citoyen;67
Rennes les champs libres;35238;28/03/2013;12:00;1er étage vie du citoyen, 1er etage vie du citoyen;12
Rennes les champs libres;35238;28/03/2013;12:00;RdC champs libres, rdc 2;5
Rennes les champs libres;35238;28/03/2013;12:00;RdC champs libres, rdc 3;146
Rennes les champs libres;35238;28/03/2013;12:00;RdC champs libres, rdc 4;66
Rennes les champs libres;35238;28/03/2013;12:00;RdC champs libres, rdc retour;15
Rennes les champs libres;35238;28/03/2013;12:00;RdC vie du citoyen, rdc vie du citoyen;79
Rennes les champs libres;35238;28/03/2013;13:00;1er étage vie du citoyen, 1er etage vie du citoyen;9
Rennes les champs libres;35238;28/03/2013;13:00;RdC champs libres, rdc 2;3
Rennes les champs libres;35238;28/03/2013;13:00;RdC champs libres, rdc 3;174
Rennes les champs libres;35238;28/03/2013;13:00;RdC champs libres, rdc 4;51
Rennes les champs libres;35238;28/03/2013;13:00;RdC champs libres, rdc retour;9
Rennes les champs libres;35238;28/03/2013;13:00;RdC vie du citoyen, rdc vie du citoyen;52
Rennes les champs libres;35238;28/03/2013;14:00;1er étage vie du citoyen, 1er etage vie du citoyen;14
Rennes les champs libres;35238;28/03/2013;14:00;RdC champs libres, rdc 2;8
Rennes les champs libres;35238;28/03/2013;14:00;RdC champs libres, rdc 3;218
Rennes les champs libres;35238;28/03/2013;14:00;RdC champs libres, rdc 4;97
Rennes les champs libres;35238;28/03/2013;14:00;RdC champs libres, rdc retour;20
Rennes les champs libres;35238;28/03/2013;14:00;RdC vie du citoyen, rdc vie du citoyen;80
Rennes les champs libres;35238;28/03/2013;15:00;1er étage vie du citoyen, 1er etage vie du citoyen;17
Rennes les champs libres;35238;28/03/2013;15:00;RdC champs libres, rdc 2;5
Rennes les champs libres;35238;28/03/2013;15:00;RdC champs libres, rdc 3;216
Rennes les champs libres;35238;28/03/2013;15:00;RdC champs libres, rdc 4;77
Rennes les champs libres;35238;28/03/2013;15:00;RdC champs libres, rdc retour;18
Rennes les champs libres;35238;28/03/2013;15:00;RdC vie du citoyen, rdc vie du citoyen;103
Rennes les champs libres;35238;28/03/2013;16:00;1er étage vie du citoyen, 1er etage vie du citoyen;19
Rennes les champs libres;35238;28/03/2013;16:00;RdC champs libres, rdc 2;10
Rennes les champs libres;35238;28/03/2013;16:00;RdC champs libres, rdc 3;177
Rennes les champs libres;35238;28/03/2013;16:00;RdC champs libres, rdc 4;55
Rennes les champs libres;35238;28/03/2013;16:00;RdC champs libres, rdc retour;9
Rennes les champs libres;35238;28/03/2013;16:00;RdC vie du citoyen, rdc vie du citoyen;87
Rennes les champs libres;35238;28/03/2013;17:00;1er étage vie du citoyen, 1er etage vie du citoyen;12
Rennes les champs libres;35238;28/03/2013;17:00;RdC champs libres, rdc 2;11
Rennes les champs libres;35238;28/03/2013;17:00;RdC champs libres, rdc 3;188
Rennes les champs libres;35238;28/03/2013;17:00;RdC champs libres, rdc 4;71
Rennes les champs libres;35238;28/03/2013;17:00;RdC champs libres, rdc retour;13
Rennes les champs libres;35238;28/03/2013;17:00;RdC vie du citoyen, rdc vie du citoyen;109
Rennes les champs libres;35238;28/03/2013;18:00;1er étage vie du citoyen, 1er etage vie du citoyen;12
Rennes les champs libres;35238;28/03/2013;18:00;RdC champs libres, rdc 2;11
Rennes les champs libres;35238;28/03/2013;18:00;RdC champs libres, rdc 3;105
Rennes les champs libres;35238;28/03/2013;18:00;RdC champs libres, rdc 4;30
Rennes les champs libres;35238;28/03/2013;18:00;RdC champs libres, rdc retour;16
Rennes les champs libres;35238;28/03/2013;18:00;RdC vie du citoyen, rdc vie du citoyen;39
Rennes les champs libres;35238;29/03/2013;12:00;1er étage vie du citoyen, 1er etage vie du citoyen;9
Rennes les champs libres;35238;29/03/2013;12:00;RdC champs libres, rdc 2;3
Rennes les champs libres;35238;29/03/2013;12:00;RdC champs libres, rdc 3;118
Rennes les champs libres;35238;29/03/2013;12:00;RdC champs libres, rdc 4;42
Rennes les champs libres;35238;29/03/2013;12:00;RdC champs libres, rdc retour;16
Rennes les champs libres;35238;29/03/2013;12:00;RdC vie du citoyen, rdc vie du citoyen;65
Rennes les champs libres;35238;29/03/2013;13:00;1er étage vie du citoyen, 1er etage vie du citoyen;5
Rennes les champs libres;35238;29/03/2013;13:00;RdC champs libres, rdc 2;5
Rennes les champs libres;35238;29/03/2013;13:00;RdC champs libres, rdc 3;157
Rennes les champs libres;35238;29/03/2013;13:00;RdC champs libres, rdc 4;50
Rennes les champs libres;35238;29/03/2013;13:00;RdC champs libres, rdc retour;10
Rennes les champs libres;35238;29/03/2013;13:00;RdC vie du citoyen, rdc vie du citoyen;87
Rennes les champs libres;35238;29/03/2013;14:00;1er étage vie du citoyen, 1er etage vie du citoyen;15
Rennes les champs libres;35238;29/03/2013;14:00;RdC champs libres, rdc 2;2
Rennes les champs libres;35238;29/03/2013;14:00;RdC champs libres, rdc 3;195
Rennes les champs libres;35238;29/03/2013;14:00;RdC champs libres, rdc 4;79
Rennes les champs libres;35238;29/03/2013;14:00;RdC champs libres, rdc retour;7
Rennes les champs libres;35238;29/03/2013;14:00;RdC vie du citoyen, rdc vie du citoyen;83
Rennes les champs libres;35238;29/03/2013;15:00;1er étage vie du citoyen, 1er etage vie du citoyen;11
Rennes les champs libres;35238;29/03/2013;15:00;RdC champs libres, rdc 2;7
Rennes les champs libres;35238;29/03/2013;15:00;RdC champs libres, rdc 3;201
Rennes les champs libres;35238;29/03/2013;15:00;RdC champs libres, rdc 4;84
Rennes les champs libres;35238;29/03/2013;15:00;RdC champs libres, rdc retour;16
